id;serial;valor;created_at;updated_at
578;gvecoxnofq;16683.9;2022-07-27 13:05:10.017897;2022-07-27 13:05:10.017897
579;1y4xtqu33z;20789.2;2022-07-27 13:05:10.040847;2022-07-27 13:05:10.040847
580;8gmkxtvq9e;13596.1;2022-07-27 13:05:10.065450;2022-07-27 13:05:10.065450
581;ifm4h0ryum;16181.5;2022-07-27 13:05:10.088965;2022-07-27 13:05:10.088965
582;y6sq9ow1sn;9537.32;2022-07-27 13:05:10.114347;2022-07-27 13:05:10.114347
583;5u5xbsf9az;17282.8;2022-07-27 13:05:10.137975;2022-07-27 13:05:10.137975
584;r05ra7uzkv;5223.21;2022-07-27 13:05:10.162098;2022-07-27 13:05:10.162098
585;r9b7bcssl0;6883.62;2022-07-27 13:05:10.191802;2022-07-27 13:05:10.191802
586;8fiveu2rs8;12206.0;2022-07-27 13:05:10.216905;2022-07-27 13:05:10.216905
587;azqpou0105;3805.28;2022-07-27 13:05:10.246540;2022-07-27 13:05:10.246540
588;i5atztyntr;9970.59;2022-07-27 13:05:10.278119;2022-07-27 13:05:10.278119
589;0dx52z5ryx;6630.97;2022-07-27 13:05:10.309765;2022-07-27 13:05:10.309765
590;l8vkshqptx;23142.2;2022-07-27 13:05:10.338859;2022-07-27 13:05:10.338859
591;gup51pnzji;18480.1;2022-07-27 13:05:10.362221;2022-07-27 13:05:10.362221
592;770b5jc0ov;6717.69;2022-07-27 13:05:10.386388;2022-07-27 13:05:10.386388
593;q8k7e6id11;11900.1;2022-07-27 13:05:10.410870;2022-07-27 13:05:10.410870
594;4hn4f3umvh;16700.0;2022-07-27 13:05:10.434771;2022-07-27 13:05:10.434771
595;24mfi4uiah;15145.2;2022-07-27 13:05:10.461657;2022-07-27 13:05:10.461657
596;elvnbad4xr;12896.5;2022-07-27 13:05:10.486687;2022-07-27 13:05:10.486687
597;vfh14o86yn;6928.61;2022-07-27 13:05:10.510925;2022-07-27 13:05:10.510925
598;cg9ur9t0za;14923.3;2022-07-27 13:05:10.541401;2022-07-27 13:05:10.541401
599;ya96kjfc5a;11623.5;2022-07-27 13:05:10.571857;2022-07-27 13:05:10.571857
600;iezdo30xmb;13553.2;2022-07-27 13:05:10.601797;2022-07-27 13:05:10.601797
601;10i6qmcrgp;14672.9;2022-07-27 13:05:10.630903;2022-07-27 13:05:10.630903
602;io3tu9kt5f;14338.7;2022-07-27 13:05:10.662125;2022-07-27 13:05:10.662125
603;uca3678oak;12251.7;2022-07-27 13:05:10.693529;2022-07-27 13:05:10.693529
604;bdv6p4tmxa;11730.7;2022-07-27 13:05:10.717663;2022-07-27 13:05:10.717663
605;7inyim25d1;15832.3;2022-07-27 13:05:10.741722;2022-07-27 13:05:10.741722
606;3wgymbi6p4;12268.5;2022-07-27 13:05:10.766773;2022-07-27 13:05:10.766773
607;jgj1rvjavv;13427.2;2022-07-27 13:05:10.789473;2022-07-27 13:05:10.789473
608;zwtfrmi7rc;21057.9;2022-07-27 13:05:10.815360;2022-07-27 13:05:10.815360
609;g69r3xvock;12701.4;2022-07-27 13:05:10.845957;2022-07-27 13:05:10.845957
610;y0sse7hqnw;10514.6;2022-07-27 13:05:10.870910;2022-07-27 13:05:10.870910
611;inyuxo0yw0;10376.0;2022-07-27 13:05:10.902180;2022-07-27 13:05:10.902180
612;zthfbbe31n;11608.3;2022-07-27 13:05:10.929984;2022-07-27 13:05:10.929984
613;p9utmj72vi;12787.2;2022-07-27 13:05:10.953295;2022-07-27 13:05:10.953295
614;6xhjx7k4zx;10495.1;2022-07-27 13:05:10.980409;2022-07-27 13:05:10.980409
615;iq4nfitm0i;12427.2;2022-07-27 13:05:11.005550;2022-07-27 13:05:11.005550
616;kkqn1l34qv;19400.5;2022-07-27 13:05:11.029300;2022-07-27 13:05:11.029300
617;d8zl2jc6yl;11062.7;2022-07-27 13:05:11.054591;2022-07-27 13:05:11.054591
618;5ersc6clqw;17022.5;2022-07-27 13:05:11.079371;2022-07-27 13:05:11.079371
619;io2a6qch0w;5316.72;2022-07-27 13:05:11.102705;2022-07-27 13:05:11.102705
620;gsbz7vou0y;9137.97;2022-07-27 13:05:11.126246;2022-07-27 13:05:11.126246
621;owu9aiw71t;15804.5;2022-07-27 13:05:11.164159;2022-07-27 13:05:11.164159
622;3asawevh6u;13339.3;2022-07-27 13:05:11.189926;2022-07-27 13:05:11.189926
623;5ns3ab6asi;13247.4;2022-07-27 13:05:11.210173;2022-07-27 13:05:11.210173
624;lq7o44ap68;12146.4;2022-07-27 13:05:11.235196;2022-07-27 13:05:11.235196
625;yy72hv2anf;11641.6;2022-07-27 13:05:11.253459;2022-07-27 13:05:11.253459
626;8m833ybt3a;10291.3;2022-07-27 13:05:11.271229;2022-07-27 13:05:11.271229
627;9x0fih5tt9;16851.8;2022-07-27 13:05:11.298069;2022-07-27 13:05:11.298069
628;7809hrf8lo;19422.8;2022-07-27 13:05:11.330970;2022-07-27 13:05:11.330970
629;rsdxxr88z9;15417.6;2022-07-27 13:05:11.361490;2022-07-27 13:05:11.361490
630;ar2kfuv7vd;12211.6;2022-07-27 13:05:11.388840;2022-07-27 13:05:11.388840
631;muswrrg8l5;12275.9;2022-07-27 13:05:11.410496;2022-07-27 13:05:11.410496
632;pndc80941w;12699.3;2022-07-27 13:05:11.431622;2022-07-27 13:05:11.431622
633;r0gxosaezt;18024.0;2022-07-27 13:05:11.462506;2022-07-27 13:05:11.462506
634;02fphbejdb;14261.7;2022-07-27 13:05:11.493200;2022-07-27 13:05:11.493200
635;ehe195wj8x;12543.2;2022-07-27 13:05:11.523509;2022-07-27 13:05:11.523509
636;xo2z2qfkv9;9528.74;2022-07-27 13:05:11.553817;2022-07-27 13:05:11.553817
637;2h952120vp;24692.3;2022-07-27 13:05:11.588285;2022-07-27 13:05:11.588285
638;8kytoboci5;15417.3;2022-07-27 13:05:11.634845;2022-07-27 13:05:11.634845
639;h6c2fsqv0n;6007.67;2022-07-27 13:05:11.664310;2022-07-27 13:05:11.664310
640;yfgdgx35ph;12734.2;2022-07-27 13:05:11.691348;2022-07-27 13:05:11.691348
641;jpsozsaebe;7534.92;2022-07-27 13:05:11.714575;2022-07-27 13:05:11.714575
642;bzx18tv32h;8560.14;2022-07-27 13:05:11.737398;2022-07-27 13:05:11.737398
643;iprz8miial;8896.03;2022-07-27 13:05:11.760265;2022-07-27 13:05:11.760265
644;03u60jxgaq;13788.0;2022-07-27 13:05:11.783164;2022-07-27 13:05:11.783164
645;6q5uqt1olc;6682.36;2022-07-27 13:05:11.813376;2022-07-27 13:05:11.813376
646;pci0fdk8nu;13564.3;2022-07-27 13:05:11.841051;2022-07-27 13:05:11.841051
647;qxevop1746;5801.16;2022-07-27 13:05:11.865843;2022-07-27 13:05:11.865843
648;xjqgq0fggg;10411.1;2022-07-27 13:05:11.891493;2022-07-27 13:05:11.891493
649;v8qf7x61mr;8086.92;2022-07-27 13:05:11.920152;2022-07-27 13:05:11.920152
650;5p175yp6s7;12953.5;2022-07-27 13:05:11.949729;2022-07-27 13:05:11.949729
651;nj2rrq40fd;10056.8;2022-07-27 13:05:11.974971;2022-07-27 13:05:11.974971
652;nqevh8qd7f;11015.1;2022-07-27 13:05:12.003099;2022-07-27 13:05:12.003099
653;fphzmajhrc;15857.2;2022-07-27 13:05:12.026653;2022-07-27 13:05:12.026653
654;xh21vvy1to;10484.3;2022-07-27 13:05:12.053261;2022-07-27 13:05:12.053261
655;vbo68wkhoj;15825.1;2022-07-27 13:05:12.081585;2022-07-27 13:05:12.081585
656;n38nb8qa90;13381.0;2022-07-27 13:05:12.106492;2022-07-27 13:05:12.106492
657;6z4z91grgy;6509.37;2022-07-27 13:05:12.129549;2022-07-27 13:05:12.129549
658;j23muh4rnh;4278.48;2022-07-27 13:05:12.154063;2022-07-27 13:05:12.154063
659;1x4smspxtn;7753.83;2022-07-27 13:05:12.179071;2022-07-27 13:05:12.179071
660;6p170b1psv;16474.8;2022-07-27 13:05:12.204478;2022-07-27 13:05:12.204478
661;mf209g9a21;8734.43;2022-07-27 13:05:12.228252;2022-07-27 13:05:12.228252
662;uaxv9d7iaj;16243.9;2022-07-27 13:05:12.257825;2022-07-27 13:05:12.257825
663;uk3rks5njw;7949.58;2022-07-27 13:05:12.286906;2022-07-27 13:05:12.286906
664;zhbwz64euq;7972.21;2022-07-27 13:05:12.312125;2022-07-27 13:05:12.312125
665;ugklo5s9zx;6971.99;2022-07-27 13:05:12.336797;2022-07-27 13:05:12.336797
666;yjpjm277wp;13617.8;2022-07-27 13:05:12.359971;2022-07-27 13:05:12.359971
667;mi7r1efw91;6162.91;2022-07-27 13:05:12.382513;2022-07-27 13:05:12.382513
668;pbam91njkj;9832.78;2022-07-27 13:05:12.405150;2022-07-27 13:05:12.405150
669;ttrw48rz0f;14411.7;2022-07-27 13:05:12.430393;2022-07-27 13:05:12.430393
670;yqegdmq322;4880.94;2022-07-27 13:05:12.453086;2022-07-27 13:05:12.453086
671;ri5va5edfr;12546.8;2022-07-27 13:05:12.479167;2022-07-27 13:05:12.479167
672;jn9fkcwjl1;11343.0;2022-07-27 13:05:12.510456;2022-07-27 13:05:12.510456
673;98asuihzib;16424.7;2022-07-27 13:05:12.543099;2022-07-27 13:05:12.543099
674;acz6n9bupw;10793.8;2022-07-27 13:05:12.573148;2022-07-27 13:05:12.573148
675;xy1jnjaz55;14141.4;2022-07-27 13:05:12.596490;2022-07-27 13:05:12.596490
676;idknfab9ay;4593.14;2022-07-27 13:05:12.616961;2022-07-27 13:05:12.616961
677;l6zw0xmo0k;15041.6;2022-07-27 13:05:12.637319;2022-07-27 13:05:12.637319
678;0ld4d0plll;7441.3;2022-07-27 13:05:12.660301;2022-07-27 13:05:12.660301
679;vprizqvyul;12724.8;2022-07-27 13:05:12.681026;2022-07-27 13:05:12.681026
680;szzmx19btr;19313.4;2022-07-27 13:05:12.702612;2022-07-27 13:05:12.702612
681;usmihpwe4t;11797.4;2022-07-27 13:05:12.730373;2022-07-27 13:05:12.730373
682;ujmxybznnh;11217.3;2022-07-27 13:05:12.763602;2022-07-27 13:05:12.763602
683;ymtonyftyd;19290.0;2022-07-27 13:05:12.794510;2022-07-27 13:05:12.794510
684;doa2bcvx3w;6748.5;2022-07-27 13:05:12.825923;2022-07-27 13:05:12.825923
685;ggko1dmxju;8136.96;2022-07-27 13:05:12.851642;2022-07-27 13:05:12.851642
686;64nlq6z5y2;9081.73;2022-07-27 13:05:12.875079;2022-07-27 13:05:12.875079
687;o42xuhitya;11790.1;2022-07-27 13:05:12.901679;2022-07-27 13:05:12.901679
688;fvufcrn1wa;10335.5;2022-07-27 13:05:12.929207;2022-07-27 13:05:12.929207
689;wfgyhuwuyb;7237.3;2022-07-27 13:05:12.953754;2022-07-27 13:05:12.953754
690;0aal2j6pyq;8616.74;2022-07-27 13:05:12.979140;2022-07-27 13:05:12.979140
691;v9uyrjqhb5;9166.48;2022-07-27 13:05:13.002200;2022-07-27 13:05:13.002200
692;wqdfxlhttr;10805.8;2022-07-27 13:05:13.027845;2022-07-27 13:05:13.027845
693;5hdl5lz10q;12607.0;2022-07-27 13:05:13.052214;2022-07-27 13:05:13.052214
694;1mga2r62pa;13188.5;2022-07-27 13:05:13.078001;2022-07-27 13:05:13.078001
695;07918tpdek;16621.6;2022-07-27 13:05:13.103880;2022-07-27 13:05:13.103880
696;7jbzoi3k78;12488.7;2022-07-27 13:05:13.129502;2022-07-27 13:05:13.129502
697;etfeiqic3a;9607.52;2022-07-27 13:05:13.154820;2022-07-27 13:05:13.154820
698;bldxspjxoa;11096.2;2022-07-27 13:05:13.182147;2022-07-27 13:05:13.182147
699;bw2mep6kkw;12421.3;2022-07-27 13:05:13.212486;2022-07-27 13:05:13.212486
700;txtcqhhfz4;8233.51;2022-07-27 13:05:13.237436;2022-07-27 13:05:13.237436
701;1delfp4too;17343.1;2022-07-27 13:05:13.260319;2022-07-27 13:05:13.260319
702;po5uvoxaj7;10847.6;2022-07-27 13:05:13.284921;2022-07-27 13:05:13.284921
703;doa0yxqnjc;11159.2;2022-07-27 13:05:13.309296;2022-07-27 13:05:13.309296
704;5i76xg163i;6095.41;2022-07-27 13:05:13.333990;2022-07-27 13:05:13.333990
705;hnhr9ptsd5;13890.3;2022-07-27 13:05:13.359082;2022-07-27 13:05:13.359082
706;egli907sz8;12246.0;2022-07-27 13:05:13.382033;2022-07-27 13:05:13.382033
707;pnae9hc13o;9586.79;2022-07-27 13:05:13.406236;2022-07-27 13:05:13.406236
708;mdmilevjtx;11594.1;2022-07-27 13:05:13.430333;2022-07-27 13:05:13.430333
709;d2k7cc6wae;8628.79;2022-07-27 13:05:13.458967;2022-07-27 13:05:13.458967
710;cfsjk1nmqv;13584.1;2022-07-27 13:05:13.489952;2022-07-27 13:05:13.489952
711;wigk2ffhry;6658.83;2022-07-27 13:05:13.521268;2022-07-27 13:05:13.521268
712;5f0a9j8tb4;11313.8;2022-07-27 13:05:13.545240;2022-07-27 13:05:13.545240
713;oxuhnng8ti;13557.0;2022-07-27 13:05:13.568058;2022-07-27 13:05:13.568058
714;ab6da7sadf;13145.1;2022-07-27 13:05:13.597214;2022-07-27 13:05:13.597214
715;3dmhxjs7y2;12534.9;2022-07-27 13:05:13.620947;2022-07-27 13:05:13.620947
716;yu6lkw5t5z;20971.1;2022-07-27 13:05:13.646539;2022-07-27 13:05:13.646539
717;nwk3qesm20;15206.7;2022-07-27 13:05:13.671690;2022-07-27 13:05:13.671690
718;y3gqmm5ve9;19185.6;2022-07-27 13:05:13.695636;2022-07-27 13:05:13.695636
719;ykm3olkuv4;8063.98;2022-07-27 13:05:13.719898;2022-07-27 13:05:13.719898
720;vuk0kp2z9s;18103.2;2022-07-27 13:05:13.743089;2022-07-27 13:05:13.743089
721;2zfc3eqoz0;15228.0;2022-07-27 13:05:13.768434;2022-07-27 13:05:13.768434
722;i85j8qjfe1;17438.3;2022-07-27 13:05:13.792530;2022-07-27 13:05:13.792530
723;m7i432c0ao;8793.45;2022-07-27 13:05:13.823158;2022-07-27 13:05:13.823158
724;02jr07utyu;15124.1;2022-07-27 13:05:13.849441;2022-07-27 13:05:13.849441
725;iapkkmuyyt;12490.5;2022-07-27 13:05:13.875051;2022-07-27 13:05:13.875051
726;68fr9pt0g3;6565.91;2022-07-27 13:05:13.900523;2022-07-27 13:05:13.900523
727;666ychssdz;16674.2;2022-07-27 13:05:13.964945;2022-07-27 13:05:13.964945
728;g0vgob3act;14938.8;2022-07-27 13:05:13.995559;2022-07-27 13:05:13.995559
729;7e61rozei0;7576.34;2022-07-27 13:05:14.025531;2022-07-27 13:05:14.025531
730;yadxjw6v0s;14879.3;2022-07-27 13:05:14.054346;2022-07-27 13:05:14.054346
731;kudmkfkchv;6794.25;2022-07-27 13:05:14.080854;2022-07-27 13:05:14.080854
732;wsr6ci5yim;8869.08;2022-07-27 13:05:14.109977;2022-07-27 13:05:14.109977
733;ioe5pg9sbv;8559.8;2022-07-27 13:05:14.137242;2022-07-27 13:05:14.137242
734;2oeqxf77xp;15713.2;2022-07-27 13:05:14.165131;2022-07-27 13:05:14.165131
735;dfgcs0bfyc;7026.57;2022-07-27 13:05:14.188920;2022-07-27 13:05:14.188920
736;16g3hba635;9370.43;2022-07-27 13:05:14.213524;2022-07-27 13:05:14.213524
737;j61ues6b4w;17555.9;2022-07-27 13:05:14.241950;2022-07-27 13:05:14.241950
738;hb2xz6r8kt;7911.32;2022-07-27 13:05:14.269902;2022-07-27 13:05:14.269902
739;nx1ib60l2l;4332.66;2022-07-27 13:05:14.298960;2022-07-27 13:05:14.298960
740;bk4hqhoo24;13214.5;2022-07-27 13:05:14.326033;2022-07-27 13:05:14.326033
741;vbf0i7ce54;8331.02;2022-07-27 13:05:14.353037;2022-07-27 13:05:14.353037
742;w2ixuq4yg9;5067.4;2022-07-27 13:07:18.157611;2022-07-27 13:07:18.157611
743;zidqr61u1n;6695.98;2022-07-27 13:07:18.174337;2022-07-27 13:07:18.174337
744;t11p7wetvm;7019.62;2022-07-27 13:07:18.188762;2022-07-27 13:07:18.188762
745;p0ctpsxwjv;8245.91;2022-07-27 13:07:18.205572;2022-07-27 13:07:18.205572
746;pcn1mgd1bf;9836.24;2022-07-27 13:07:18.233244;2022-07-27 13:07:18.233244
747;qcuylksd0k;7307.54;2022-07-27 13:07:18.256865;2022-07-27 13:07:18.256865
748;117obgoy7b;8224.29;2022-07-27 13:07:18.283398;2022-07-27 13:07:18.283398
749;l573oizdk2;6036.7;2022-07-27 13:07:18.313589;2022-07-27 13:07:18.313589
750;a4tzexg9i8;9805.99;2022-07-27 13:07:18.341105;2022-07-27 13:07:18.341105
751;w3apn2deiv;3622.03;2022-07-27 13:07:18.366086;2022-07-27 13:07:18.366086
752;ulg72ug5t5;7990.04;2022-07-27 13:07:18.392095;2022-07-27 13:07:18.392095
753;v4z1lzduou;6779.68;2022-07-27 13:07:18.418017;2022-07-27 13:07:18.418017
754;ie16r7uwbe;7886.49;2022-07-27 13:07:18.442585;2022-07-27 13:07:18.442585
755;bkl5efm4dc;6244.73;2022-07-27 13:07:18.469730;2022-07-27 13:07:18.469730
756;t3wlwxlnvc;8647.61;2022-07-27 13:07:18.495071;2022-07-27 13:07:18.495071
757;oub9se36k6;8712.3;2022-07-27 13:07:18.519975;2022-07-27 13:07:18.519975
758;6y200gjdf6;5665.74;2022-07-27 13:07:18.550962;2022-07-27 13:07:18.550962
759;cxn1p51dig;5782.06;2022-07-27 13:07:18.570694;2022-07-27 13:07:18.570694
760;4ozbk4lbu4;4944.23;2022-07-27 13:07:18.603164;2022-07-27 13:07:18.603164
761;ui43z2n9rs;14275.6;2022-07-27 13:07:18.640010;2022-07-27 13:07:18.640010
762;oh12bl2kaj;6634.05;2022-07-27 13:07:18.669887;2022-07-27 13:07:18.669887
763;wwbdmk9mj5;11413.1;2022-07-27 13:07:18.697059;2022-07-27 13:07:18.697059
764;7qq5ht2g9h;12235.2;2022-07-27 13:07:18.721062;2022-07-27 13:07:18.721062
765;gug1zsd3qa;8515.44;2022-07-27 13:07:18.748971;2022-07-27 13:07:18.748971
766;43motbm1et;5472.78;2022-07-27 13:07:18.778244;2022-07-27 13:07:18.778244
767;ypj7ddwbl9;13645.6;2022-07-27 13:07:18.805097;2022-07-27 13:07:18.805097
768;f6hzf1ycc0;6926.41;2022-07-27 13:07:18.828712;2022-07-27 13:07:18.828712
769;g3q44k5r1k;7443.32;2022-07-27 13:07:18.848903;2022-07-27 13:07:18.848903
770;iwg0nlxdse;10837.3;2022-07-27 13:07:18.869390;2022-07-27 13:07:18.869390
771;0ys8tgx59d;8585.02;2022-07-27 13:07:18.891279;2022-07-27 13:07:18.891279
772;pl041uo96o;5389.71;2022-07-27 13:07:18.911958;2022-07-27 13:07:18.911958
773;7p76mkvrgi;7026.84;2022-07-27 13:07:18.932407;2022-07-27 13:07:18.932407
774;iptuzjmhp7;8570.29;2022-07-27 13:07:18.952684;2022-07-27 13:07:18.952684
775;udgs416e9i;11477.7;2022-07-27 13:07:18.973784;2022-07-27 13:07:18.973784
776;fwril91art;13215.3;2022-07-27 13:07:18.995509;2022-07-27 13:07:18.995509
777;2to2p3mt34;7337.28;2022-07-27 13:07:19.016777;2022-07-27 13:07:19.016777
778;djzyxn79n1;8507.24;2022-07-27 13:07:19.037464;2022-07-27 13:07:19.037464
779;5a88u4kn5x;12395.3;2022-07-27 13:07:19.058891;2022-07-27 13:07:19.058891
780;iphijmznsb;10613.8;2022-07-27 13:07:19.085901;2022-07-27 13:07:19.085901
781;xo1dilc8v8;13659.7;2022-07-27 13:07:19.112934;2022-07-27 13:07:19.112934
782;aqa3ez2l6b;13594.4;2022-07-27 13:07:19.137817;2022-07-27 13:07:19.137817
783;bsy6lkmws3;10313.8;2022-07-27 13:07:19.175430;2022-07-27 13:07:19.175430
784;5bf9i261ov;8752.43;2022-07-27 13:07:19.198127;2022-07-27 13:07:19.198127
785;fc1lhlpmi0;6799.4;2022-07-27 13:07:19.217867;2022-07-27 13:07:19.217867
786;am0zjdeg2n;9812.25;2022-07-27 13:07:19.231476;2022-07-27 13:07:19.231476
787;dfxe1ayp7b;13051.2;2022-07-27 13:07:19.254308;2022-07-27 13:07:19.254308
788;w97ivvm2xo;8537.02;2022-07-27 13:07:19.281830;2022-07-27 13:07:19.281830
789;xnd0zbt981;8917.19;2022-07-27 13:07:19.305468;2022-07-27 13:07:19.305468
790;h2a3ujufqj;12522.4;2022-07-27 13:07:19.327616;2022-07-27 13:07:19.327616
791;2v10ies2gp;8743.85;2022-07-27 13:07:19.345592;2022-07-27 13:07:19.345592
792;kj1ykbfi2u;8856.63;2022-07-27 13:07:19.361710;2022-07-27 13:07:19.361710
793;gfqa3v0lfv;4070.66;2022-07-27 13:07:19.380067;2022-07-27 13:07:19.380067
794;i3vmeo2t92;1197.16;2022-07-27 13:07:19.397891;2022-07-27 13:07:19.397891
795;0rlgm5kfi6;3468.26;2022-07-27 13:07:19.416478;2022-07-27 13:07:19.416478
796;jj4adltg7q;7921.77;2022-07-27 13:07:19.436322;2022-07-27 13:07:19.436322
797;fh2csieje8;14462.4;2022-07-27 13:07:19.454111;2022-07-27 13:07:19.454111
798;9yv3c1oqta;7592.04;2022-07-27 13:07:19.478524;2022-07-27 13:07:19.478524
799;i5z6jak43m;8632.6;2022-07-27 13:07:19.505323;2022-07-27 13:07:19.505323
800;yvehobt2c7;5214.58;2022-07-27 13:07:19.534549;2022-07-27 13:07:19.534549
801;loqacvb2kb;6373.12;2022-07-27 13:07:19.560845;2022-07-27 13:07:19.560845
802;jcow18jptm;5158.59;2022-07-27 13:07:19.589122;2022-07-27 13:07:19.589122
803;88z2un3el9;9556.34;2022-07-27 13:07:19.618456;2022-07-27 13:07:19.618456
804;50og39mkvu;6888.56;2022-07-27 13:07:19.650942;2022-07-27 13:07:19.650942
805;kkdpcblp5c;12151.6;2022-07-27 13:07:19.680000;2022-07-27 13:07:19.680000
806;vv8qlvwk3b;11717.5;2022-07-27 13:07:19.708972;2022-07-27 13:07:19.708972
807;9zrsr2oxyz;2816.0;2022-07-27 13:07:19.733155;2022-07-27 13:07:19.733155
808;jn3joa6tzh;5303.78;2022-07-27 13:07:19.762613;2022-07-27 13:07:19.762613
809;ff2si8hrg1;6429.1;2022-07-27 13:07:19.789458;2022-07-27 13:07:19.789458
810;w1pp3k7t5c;9654.1;2022-07-27 13:07:19.817168;2022-07-27 13:07:19.817168
811;d3tqoiatiy;42413.2;2022-07-27 13:07:19.843320;2022-07-27 13:07:19.843320
812;1e0fvu34ox;45204.6;2022-07-27 13:07:19.869536;2022-07-27 13:07:19.869536
813;a8xvmqd7k1;35024.6;2022-07-27 13:07:19.894430;2022-07-27 13:07:19.894430
814;fnpet3qnrt;32330.0;2022-07-27 13:07:19.916089;2022-07-27 13:07:19.916089
815;mbe0qcwlgj;42469.7;2022-07-27 13:07:19.940654;2022-07-27 13:07:19.940654
816;fsp4790llo;47671.8;2022-07-27 13:07:19.966722;2022-07-27 13:07:19.966722
817;pqy52twqbw;25551.4;2022-07-27 13:07:19.993885;2022-07-27 13:07:19.993885
818;kbywyls4b9;43005.8;2022-07-27 13:07:20.032559;2022-07-27 13:07:20.032559
819;e57bzj8l7r;47338.2;2022-07-27 13:07:20.062421;2022-07-27 13:07:20.062421
820;wjrb7ty3hj;41404.4;2022-07-27 13:07:20.091530;2022-07-27 13:07:20.091530
821;j8hf4kxig5;39619.9;2022-07-27 13:07:20.120537;2022-07-27 13:07:20.120537
822;s3sgsgo16t;40866.1;2022-07-27 13:07:20.142626;2022-07-27 13:07:20.142626
823;69p2qx8okw;25553.3;2022-07-27 13:07:20.169262;2022-07-27 13:07:20.169262
824;auf1crnjqv;23419.6;2022-07-27 13:07:20.195588;2022-07-27 13:07:20.195588
825;940gytw7fe;32117.8;2022-07-27 13:07:20.223222;2022-07-27 13:07:20.223222
826;cxid0a68kq;35175.5;2022-07-27 13:07:20.244319;2022-07-27 13:07:20.244319
827;2s2hv2i43m;23636.8;2022-07-27 13:07:20.266465;2022-07-27 13:07:20.266465
828;fju27wa8of;38433.3;2022-07-27 13:07:20.289660;2022-07-27 13:07:20.289660
829;m9pdoa99o0;29025.8;2022-07-27 13:07:20.313258;2022-07-27 13:07:20.313258
830;j9sgaihfh2;41632.1;2022-07-27 13:07:20.335903;2022-07-27 13:07:20.335903
831;z019b0ssfr;46663.7;2022-07-27 13:07:20.359231;2022-07-27 13:07:20.359231
832;ss3ixmffhu;35939.5;2022-07-27 13:07:20.387859;2022-07-27 13:07:20.387859
833;07idxe043v;28758.0;2022-07-27 13:07:20.413949;2022-07-27 13:07:20.413949
834;jtwwmpskcl;51307.8;2022-07-27 13:07:20.440640;2022-07-27 13:07:20.440640
835;o168j6r15c;47193.3;2022-07-27 13:07:20.460350;2022-07-27 13:07:20.460350
836;5xve3gsd6n;17953.6;2022-07-27 13:07:20.482506;2022-07-27 13:07:20.482506
837;qax1mrgdys;25471.2;2022-07-27 13:07:20.504347;2022-07-27 13:07:20.504347
838;3tfmlqsw0l;47182.7;2022-07-27 13:07:20.526491;2022-07-27 13:07:20.526491
839;4m7dc1f9js;25298.8;2022-07-27 13:07:20.548806;2022-07-27 13:07:20.548806
840;ts5s3oqv37;35844.9;2022-07-27 13:07:20.569618;2022-07-27 13:07:20.569618
841;09d5vehbde;24909.5;2022-07-27 13:07:20.591623;2022-07-27 13:07:20.591623
842;u1361788mw;24558.7;2022-07-27 13:07:20.616295;2022-07-27 13:07:20.616295
843;h55txc1dvc;15548.0;2022-07-27 13:07:20.637656;2022-07-27 13:07:20.637656
844;2cmecjvj8u;40604.5;2022-07-27 13:07:20.660165;2022-07-27 13:07:20.660165
845;mn1b9o5lm5;46375.4;2022-07-27 13:07:20.680386;2022-07-27 13:07:20.680386
846;r7i5htyqct;45170.2;2022-07-27 13:07:20.703746;2022-07-27 13:07:20.703746
847;3t44nzcojo;23942.2;2022-07-27 13:07:20.731271;2022-07-27 13:07:20.731271
848;ti21noe9o8;38115.3;2022-07-27 13:07:20.761815;2022-07-27 13:07:20.761815
849;u6fxo53jfv;58238.2;2022-07-27 13:07:20.790462;2022-07-27 13:07:20.790462
850;z3rt6nkj2p;24572.3;2022-07-27 13:07:20.817083;2022-07-27 13:07:20.817083
851;b20y47j0o6;40073.3;2022-07-27 13:07:20.842759;2022-07-27 13:07:20.842759
852;aeod8ahhyx;26259.9;2022-07-27 13:07:20.869451;2022-07-27 13:07:20.869451
853;uvg2bxetbq;22265.9;2022-07-27 13:07:20.893521;2022-07-27 13:07:20.893521
854;1p2osabsyj;49073.9;2022-07-27 13:07:20.917357;2022-07-27 13:07:20.917357
855;y03k5t6cxa;35752.9;2022-07-27 13:07:20.940901;2022-07-27 13:07:20.940901
856;j1ptswiavu;31720.1;2022-07-27 13:07:20.964783;2022-07-27 13:07:20.964783
857;axk5ho1jcd;31131.8;2022-07-27 13:07:20.987696;2022-07-27 13:07:20.987696
858;xvzfy10jrm;44164.3;2022-07-27 13:07:21.009635;2022-07-27 13:07:21.009635
859;6g7yfvsz8o;41270.2;2022-07-27 13:07:21.032629;2022-07-27 13:07:21.032629
860;tta66eicgy;28378.7;2022-07-27 13:07:21.055591;2022-07-27 13:07:21.055591
861;mbky6atxey;13528.3;2022-07-27 13:07:21.083012;2022-07-27 13:07:21.083012
862;k7q6hxd2ax;54532.7;2022-07-27 13:07:21.108807;2022-07-27 13:07:21.108807
863;eyy75v87t8;50253.9;2022-07-27 13:07:21.134102;2022-07-27 13:07:21.134102
864;o5zhp5boal;21015.5;2022-07-27 13:07:21.156518;2022-07-27 13:07:21.156518
865;qotgukv4qd;38330.4;2022-07-27 13:07:21.179774;2022-07-27 13:07:21.179774
